time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
31998262686,0.0,0.0,0.0,0.0,0.0,0.0
32048629623,0.0,0.0,0.0,0.0,0.0,0.0
32101551468,0.0,0.0,0.0,0.0,0.0,0.0
32148251867,0.0,0.0,0.0,0.0,0.0,0.0
32200700489,0.0,0.0,0.0,0.0,0.0,0.0
32248334963,0.0,0.0,0.0,0.0,0.0,0.0
32298222548,0.0,0.0,0.0,0.0,0.0,0.0
32355470709,0.0,0.0,0.0,0.0,0.0,0.0
32398288607,0.0,0.0,0.0,0.0,0.0,0.0
32449427767,0.0,0.0,0.0,0.0,0.0,0.0
32499489574,0.0,0.0,0.0,0.0,0.0,0.0
32548855937,0.0,0.0,0.0,0.0,0.0,0.0
32598331670,0.0,0.0,0.0,0.0,0.0,0.0
32648302181,0.0,0.0,0.0,0.0,0.0,0.0
32698514785,0.0,0.0,0.0,0.0,0.0,0.0
32750814296,0.0,0.0,0.0,0.0,0.0,0.0
32798219937,0.0,0.0,0.0,0.0,0.0,0.0
32850129282,0.0,0.0,0.0,0.0,0.0,0.0
32898139996,0.0,0.0,0.0,0.0,0.0,0.0
32948214266,0.0,0.0,0.0,0.0,0.0,0.0
33001345704,0.0,0.0,0.0,0.0,0.0,0.0
33048434418,0.0,0.0,0.0,0.0,0.0,0.0
33100686930,0.0,0.0,0.0,0.0,0.0,0.0
33148907756,0.0,0.0,0.0,0.0,0.0,0.0
33198266452,0.0,0.0,0.0,0.0,0.0,0.0
33248275222,0.0,0.0,0.0,0.0,0.0,0.0
33298092492,0.0,0.0,0.0,0.0,0.0,0.0
33348448300,0.0,0.0,0.0,0.0,0.0,0.0
33402031849,0.0,0.0,0.0,0.0,0.0,0.0
33448182230,0.0,0.0,0.0,0.0,0.0,0.0
33498969426,0.0,0.0,0.0,0.0,0.0,0.0
33551454660,0.0,0.0,0.0,0.0,0.0,0.0
33599027374,0.0,0.0,0.0,0.0,0.0,0.0
33648556108,0.0,0.0,0.0,0.0,0.0,0.0
33699773027,0.0,0.0,0.0,0.0,0.0,0.0
33748273704,0.0,0.0,0.0,0.0,0.0,0.0
33799766290,0.0,0.0,0.0,0.0,0.0,0.0
33848763560,0.0,0.0,0.0,0.0,0.0,0.0
33898244664,0.0,0.0,0.0,0.0,0.0,0.0
33949965361,0.0,0.0,0.0,0.0,0.0,0.0
33998290298,0.0,0.0,0.0,0.0,0.0,0.0
34048407772,0.0,0.0,0.0,0.0,0.0,0.0
34098230376,0.0,0.0,0.0,0.0,0.0,0.0
34148404702,0.0,0.0,0.0,0.0,0.0,0.0
34201195714,0.0,0.0,0.0,0.0,0.0,0.0
34248364317,0.0,0.0,0.0,0.0,0.0,0.0
34299694643,0.0,0.0,0.0,0.0,0.0,0.0
34352734100,0.0,0.0,0.0,0.0,0.0,0.0
34398313110,0.0,0.0,0.0,0.0,0.0,0.0
34449034881,0.0,0.0,0.0,0.0,0.0,0.0
34498263207,0.0,0.0,0.0,0.0,0.0,0.0
34548265218,0.0,0.0,0.0,0.0,0.0,0.0
34600535674,0.0,0.0,0.0,0.0,0.0,0.0
34648652148,0.0,0.0,0.0,0.0,0.0,0.0
34699094937,0.0,0.0,0.0,0.0,0.0,0.0
34748222133,0.0,0.0,0.0,0.0,0.0,0.0
34798328534,0.0,0.0,0.0,0.0,0.0,0.0
34852809583,0.0,0.0,0.0,0.0,0.0,0.0
34898210649,0.0,0.0,0.0,0.0,0.0,0.0
34948782846,0.0,0.0,0.0,0.0,0.0,0.0
34999880339,0.0,0.0,0.0,0.0,0.0,0.0
35048277831,0.0,0.0,0.0,0.0,0.0,0.0
35098490269,0.0,0.0,0.0,0.0,0.0,0.0
35148295836,0.0,0.0,0.0,0.0,0.0,0.0
35198298847,0.0,0.0,0.0,0.0,0.0,0.0
35250200340,0.0,0.0,0.0,0.0,0.0,0.0
35298247018,0.0,0.0,0.0,0.0,0.0,0.0
35348368659,0.0,0.0,0.0,0.0,0.0,0.0
35398364281,0.0,0.0,0.0,0.0,0.0,0.0
35448719552,0.0,0.0,0.0,0.0,0.0,0.0
35498912952,0.0,0.0,0.0,0.0,0.0,0.0
35548282241,0.0,0.0,0.0,0.0,0.0,0.0
35598720549,0.0,0.0,0.0,0.0,0.0,0.0
35649427672,0.0,0.0,0.0,0.0,0.0,0.0
35698237387,0.0,0.0,0.0,0.0,0.0,0.0
35748430158,0.0,0.0,0.0,0.0,0.0,0.0
35798274391,0.0,0.0,0.0,0.0,0.0,0.0
35848315069,0.0,0.0,0.0,0.0,0.0,0.0
35899123803,0.0,0.0,0.0,0.0,0.0,0.0
35948359074,0.0,0.0,0.0,0.0,0.0,0.0
35998884122,0.0,0.0,0.0,0.0,0.0,0.0
36048306189,0.0,0.0,0.0,0.0,0.0,0.0
36098222867,0.0,0.0,0.0,0.0,0.0,0.0
36152919806,0.0,0.0,0.0,0.0,0.0,0.0
36198467113,0.0,0.0,0.0,0.0,0.0,0.0
36250619699,0.0,0.0,0.0,0.0,0.0,0.0
36299371247,0.0,0.0,0.0,0.0,0.0,0.0
36348237443,0.0,0.0,0.0,0.0,0.0,0.0
36398360955,0.0,0.0,0.0,0.0,0.0,0.0
36448241003,0.0,0.0,0.0,0.0,0.0,0.0
36498249107,0.0,0.0,0.0,0.0,0.0,0.0
36550445249,0.0,0.0,0.0,0.0,0.0,0.0
36598221242,0.0,0.0,0.0,0.0,0.0,0.0
36648768661,0.0,0.0,0.0,0.0,0.0,0.0
36698792469,0.0,0.0,0.0,0.0,0.0,0.0
36748216054,0.0,0.0,0.0,0.0,0.0,0.0
36799771770,0.0,0.0,0.0,0.0,0.0,0.0
36849436781,0.0,0.0,0.0,0.0,0.0,0.0
36899851497,0.0,0.0,0.0,0.0,0.0,0.0
36950513823,0.0,0.0,0.0,0.0,0.0,0.0
36998302519,0.0,0.0,0.0,0.0,0.0,0.0
37048525901,0.0,0.0,0.0,0.0,0.0,0.0
37098506061,0.0,0.0,0.0,0.0,0.0,0.0
37148433406,0.0,0.0,0.0,0.0,0.0,0.0
37199932011,0.0,0.0,0.0,0.0,0.0,0.0
37248759707,0.0,0.0,0.0,0.0,0.0,0.0
37300278867,0.0,0.0,0.0,0.0,0.0,0.0
37348267323,0.0,0.0,0.0,0.0,0.0,0.0
37398283631,0.0,0.0,0.0,0.0,0.0,0.0
37454406921,0.0,0.0,0.0,0.0,0.0,0.0
37499040061,0.0,0.0,0.0,0.0,0.0,0.0
37548903295,0.0,0.0,0.0,0.0,0.0,0.0
37601146289,0.0,0.0,0.0,0.0,0.0,0.0
37648338874,0.0,0.0,0.0,0.0,0.0,0.0
37698549515,0.0,0.0,0.0,0.0,0.0,0.0
37748245397,0.0,0.0,0.0,0.0,0.0,0.0
37798442428,0.0,0.0,0.0,0.0,0.0,0.0
37848403310,0.0,0.0,0.0,0.0,0.0,0.0
37898440710,0.0,0.0,0.0,0.0,0.0,0.0
37949526630,0.0,0.0,0.0,0.0,0.0,0.0
38001428290,0.0,0.0,0.0,0.0,0.0,0.0
38048313597,0.0,0.0,0.0,0.0,0.0,0.0
38098469664,0.0,0.0,0.0,0.0,0.0,0.0
